super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,updates_per_super_epoch,mean_train_loss,validation_check,validation_checks_cumulative,mean_val_filtered_MRR,best_mean_val_filtered_MRR,cycle_seconds,batches_no_changes,train_loss_no_changes,val_raw_MRR_no_changes,val_filtered_MRR_no_changes,val_Hits@1_no_changes,val_Hits@3_no_changes,val_Hits@10_no_changes,val_accuracy_no_changes,val_precision_no_changes,val_recall_no_changes,val_macro_f1_no_changes,batches_universal_edges,train_loss_universal_edges,val_raw_MRR_universal_edges,val_filtered_MRR_universal_edges,val_Hits@1_universal_edges,val_Hits@3_universal_edges,val_Hits@10_universal_edges,val_accuracy_universal_edges,val_precision_universal_edges,val_recall_universal_edges,val_macro_f1_universal_edges,batches_all_inverse_edges,train_loss_all_inverse_edges,val_raw_MRR_all_inverse_edges,val_filtered_MRR_all_inverse_edges,val_Hits@1_all_inverse_edges,val_Hits@3_all_inverse_edges,val_Hits@10_all_inverse_edges,val_accuracy_all_inverse_edges,val_precision_all_inverse_edges,val_recall_all_inverse_edges,val_macro_f1_all_inverse_edges
38,"no_changes,universal_edges,all_inverse_edges",114,114,3,0.6931471824645996,1,38,0.00031127960634573054,0.0008277310407720506,9.093591409968212,1,0.6931471824645996,0.00016690486518200487,0.00016700140258762985,0.0,0.0,0.0,0.4996316258870061,0.49847048451333437,0.48010876730388924,0.3485302395145043,1,0.6931471824645996,0.000341060251230374,0.00034110728302039206,0.0,0.0,0.0004943968358602505,0.49940543125622033,0.49847403586396205,0.48015491100856955,0.34843107803251083,1,0.6931471824645996,0.0004255913372617215,0.00042573013342916965,0.0,0.0003295978905735003,0.0008239947264337508,0.498778548993757,0.49821350346410354,0.47676664469347396,0.3479265685387434
39,"universal_edges,no_changes,all_inverse_edges",117,117,3,0.6931471824645996,1,39,0.0004208181004893656,0.0008277310407720506,9.084098826162517,1,0.6931471824645996,0.00023864729155320674,0.0002387626882409677,0.0,0.00016479894528675015,0.0003295978905735003,0.49836493595460596,0.5003208595515103,0.5041727092946605,0.3495186349119495,1,0.6931471824645996,0.0004970873123966157,0.0004986466956324875,0.0,0.0004943968358602505,0.000988793671720501,0.49827445810229165,0.4991375430664366,0.4887837837837838,0.3484808634896584,1,0.6931471824645996,0.00044253552914597094,0.0005250449175946414,0.00016479894528675015,0.0003295978905735003,0.0006591957811470006,0.49852650354802436,0.49920952103126687,0.48971984179301253,0.3486561105697769
40,"all_inverse_edges,no_changes,universal_edges",120,120,3,0.6931471824645996,1,40,0.0003923398811214914,0.0008277310407720506,9.088103457121179,1,0.6931471824645996,0.00033038697438314557,0.0003304588026367128,0.0,0.0,0.0004943968358602505,0.4993278788113795,0.5013024468865301,0.5169380355965721,0.35078291948633394,1,0.6931471824645996,0.0004398333257995546,0.0004399612662382424,0.0,0.0,0.0006591957811470006,0.5028500523479003,0.501837950413114,0.5239024390243903,0.35284642636526964,1,0.6931471824645996,0.0004063450323883444,0.000406599574489519,0.0,0.0,0.0006591957811470006,0.49986428322152854,0.500975746767706,0.5126895187870798,0.35075429075034875
41,"no_changes,all_inverse_edges,universal_edges",123,123,3,0.6931471824645996,1,41,0.0007223510377419492,0.0008277310407720506,9.172978424001485,1,0.6931471824645996,0.0007779261213727295,0.0007780330488458276,0.00016479894528675015,0.0006591957811470006,0.0011535926170072512,0.501072808820298,0.5026499905341885,0.5344627554383652,0.35271329385654365,1,0.6931471824645996,0.0007973631727509201,0.0007977116038091481,0.00016479894528675015,0.00016479894528675015,0.0014831905075807514,0.5027466490881125,0.5029763925507107,0.538707976268952,0.3537573947419783,1,0.6931471824645996,0.000590285868383944,0.0005913084605708718,0.0,0.0003295978905735003,0.000988793671720501,0.5012731526361368,0.5025709076519086,0.5334344100197759,0.3527393078006975
42,"no_changes,all_inverse_edges,universal_edges",126,126,3,0.6931471824645996,1,42,0.000504065896772469,0.0008277310407720506,9.311670685885474,1,0.6931471824645996,0.00018273733439855278,0.00018284845282323658,0.0,0.0,0.0,0.4984683392143937,0.5005360341815673,0.5069709953856295,0.3497465509691063,1,0.6931471824645996,0.0006918145809322596,0.0006920512532815337,0.0003295978905735003,0.0003295978905735003,0.0008239947264337508,0.5017061537864981,0.5007871855397108,0.5102373104812129,0.35143617993326126,1,0.6931471824645996,0.0006368181784637272,0.000637297984212637,0.00016479894528675015,0.0003295978905735003,0.0011535926170072512,0.4973955303940957,0.5008417154370911,0.5109459459459459,0.3495112374098436
43,"all_inverse_edges,no_changes,universal_edges",129,129,3,0.6931471824645996,1,43,0.00023279470527389398,0.0008277310407720506,9.39996514399536,1,0.6931471824645996,0.000180168601218611,0.00018027922487817705,0.0,0.0,0.00016479894528675015,0.5002391200382592,0.49863090522186376,0.4821951219512195,0.34894108456038453,1,0.6931471824645996,0.00023633972159586847,0.0002363732346566394,0.0,0.0,0.0003295978905735003,0.5005816433363062,0.4990168982838404,0.4872148978246539,0.3494242681081264,1,0.6931471824645996,0.0002815331390593201,0.00028173165628686547,0.0,0.0,0.0004943968358602505,0.4973438287642018,0.4994984334125085,0.4934772577455504,0.34836169212927337
44,"universal_edges,all_inverse_edges,no_changes",132,132,3,0.6931471824645996,1,44,0.00047864922089502215,0.0008277310407720506,9.426898702047765,1,0.6931471824645996,0.00014581899449694902,0.0001458600745536387,0.0,0.0,0.00016479894528675015,0.49942481936743055,0.496375924594558,0.4528707976268952,0.346647954929222,1,0.6931471824645996,0.000592811731621623,0.0005929191829636693,0.0,0.0006591957811470006,0.0011535926170072512,0.5005105535952021,0.49568552000617216,0.4438958470665788,0.3465375157638842,1,0.6931471824645996,0.0006970994872972369,0.0006971684051677585,0.00016479894528675015,0.0004943968358602505,0.0013183915622940012,0.49852004084428764,0.4965143876976378,0.45467040210942655,0.3463618566735917
45,"all_inverse_edges,universal_edges,no_changes",135,135,3,0.6931471824645996,1,45,0.0004281902656657621,0.0008277310407720506,9.419485006015748,1,0.6931471824645996,0.00018556654686108232,0.00018591863045003265,0.0,0.0,0.00016479894528675015,0.49868807114144276,0.4984210722855996,0.47946605141727094,0.3480618744670043,1,0.6931471824645996,0.0006149074761196971,0.000614966731518507,0.00016479894528675015,0.0004943968358602505,0.0013183915622940012,0.49788669587808754,0.498414481436116,0.4793803559657218,0.34769374177488616,1,0.6931471824645996,0.000483622687170282,0.0004836854350287467,0.00016479894528675015,0.0003295978905735003,0.0008239947264337508,0.49904351984696316,0.49850952126908804,0.48061634805537246,0.3482976411203959
46,"all_inverse_edges,universal_edges,no_changes",138,138,3,0.6931471824645996,1,46,0.0003649228116652618,0.0008277310407720506,9.576069480041042,1,0.6931471824645996,0.00017685280181467533,0.00017694570124149323,0.0,0.0,0.00016479894528675015,0.4984231002882366,0.49954076538983744,0.4940276862228082,0.34888867049391936,1,0.6931471824645996,0.0005059987888671458,0.0005061065312474966,0.00016479894528675015,0.00016479894528675015,0.000988793671720501,0.49780268072951,0.4999386664617811,0.49920237310481214,0.3489408938428524,1,0.6931471824645996,0.000411635177442804,0.0004117162025067955,0.0,0.0003295978905735003,0.0004943968358602505,0.49996768648131634,0.49971310656139073,0.496268951878708,0.3497364757659965
47,"all_inverse_edges,no_changes,universal_edges",141,141,3,0.6931471824645996,1,47,0.0004320598867100974,0.0008277310407720506,9.580858688103035,1,0.6931471824645996,0.0004103657556697726,0.0004104811232537031,0.0,0.0,0.0008239947264337508,0.5016996910827614,0.50237650561674,0.530906394199077,0.3527724249033057,1,0.6931471824645996,0.0004587482544593513,0.0004590646713040769,0.0,0.0,0.0006591957811470006,0.5007625990409348,0.5026378370750293,0.5343045484508899,0.3525602505118265,1,0.6931471824645996,0.00042654405115172267,0.00042663386557251215,0.0,0.0,0.0003295978905735003,0.500975868264247,0.502211526506205,0.5287607119314437,0.35230143256370516
48,"universal_edges,all_inverse_edges,no_changes",144,144,3,0.6931471824645996,1,48,0.0008708127619077762,0.0008708127619077762,9.608728406950831,1,0.6931471824645996,0.0012223185040056705,0.0012224412057548761,0.0004943968358602505,0.0013183915622940012,0.0023071852340145024,0.5004006876316776,0.5030831859707486,0.5400955833882664,0.35276510206718287,1,0.6931471824645996,0.0007886444800533354,0.0007890211418271065,0.0003295978905735003,0.0004943968358602505,0.0011535926170072512,0.5014734964519757,0.5034108424069713,0.5443572841133817,0.3535340249989835,1,0.6931471824645996,0.0006001100409775972,0.000600975938141346,0.0,0.0003295978905735003,0.0008239947264337508,0.5019711246397043,0.5034675910012781,0.5450955833882662,0.3538112845632195
49,"all_inverse_edges,no_changes,universal_edges",147,147,3,0.6931471824645996,1,49,0.0005800060850257674,0.0008708127619077762,9.551185135031119,1,0.6931471824645996,0.0004571709141600877,0.0004572126199491322,0.0,0.0004943968358602505,0.0006591957811470006,0.5006785838923572,0.5015292579069052,0.519887936717205,0.3515923205722085,1,0.6931471824645996,0.0006142649217508733,0.0006143336649984121,0.00016479894528675015,0.00016479894528675015,0.0011535926170072512,0.5020292889733349,0.5009488817717043,0.5123401450230718,0.351720246915095,1,0.6931471824645996,0.0006683570682071149,0.0006684719701297581,0.00016479894528675015,0.00016479894528675015,0.0016479894528675016,0.5023653495676451,0.5012104333900743,0.5157415952537904,0.3520947448911049
50,"no_changes,all_inverse_edges,universal_edges",150,150,3,0.6931471824645996,1,50,0.0004353364638518542,0.0008708127619077762,9.455610360018909,1,0.6931471824645996,0.0003326117293909192,0.00033267997787334025,0.0,0.0003295978905735003,0.0003295978905735003,0.5004200757428878,0.4999295437838396,0.49908371786420563,0.35012521225616944,1,0.6931471824645996,0.0003665323310997337,0.00036661355989053845,0.0,0.0,0.0008239947264337508,0.5065402561815762,0.4997845339307714,0.4971984179301253,0.3527702930497626,1,0.6931471824645996,0.0006066133501008153,0.0006067158537916839,0.00016479894528675015,0.0003295978905735003,0.0008239947264337508,0.5018095570462859,0.4999219394712125,0.4989848384970336,0.3507497298492579
51,"universal_edges,all_inverse_edges,no_changes",153,153,3,0.6931471824645996,1,51,0.0004105822930190091,0.0008708127619077762,9.404673638986424,1,0.6931471824645996,0.0001296062400797382,0.00012966986105311662,0.0,0.0,0.0,0.502048677084545,0.4971616923262175,0.4630916282135794,0.348496301882037,1,0.6931471824645996,0.00045207832590676844,0.0004521160735748708,0.0,0.0004943968358602505,0.0008239947264337508,0.5190972895420528,0.4966061088844609,0.4559591298615689,0.35552416868269154,1,0.6931471824645996,0.0006498396396636963,0.00064996094442904,0.00016479894528675015,0.0003295978905735003,0.0014831905075807514,0.5066565848488374,0.49749079736680396,0.4673796967699407,0.35083617553161195
52,"no_changes,universal_edges,all_inverse_edges",156,156,3,0.6931471824645996,1,52,0.0003037633675072963,0.0008708127619077762,9.381927893031389,1,0.6931471824645996,0.0001586803700774908,0.0001587764563737437,0.0,0.0,0.0,0.511988315431644,0.4957711096821089,0.4450659195781147,0.3516744177766815,1,0.6931471824645996,0.00037170309224165976,0.0003718203224707395,0.0,0.0003295978905735003,0.0008239947264337508,0.5884033244148021,0.4966126149220228,0.45755108767303887,0.38425501235197185,1,0.6931471824645996,0.0003806042659562081,0.0003806933236774057,0.0,0.0,0.000988793671720501,0.5271433556942883,0.49741592771310006,0.46652274225444956,0.35974924567628846
53,"no_changes,all_inverse_edges,universal_edges",159,159,3,0.6931471824645996,1,53,0.00029091555431174737,0.0008708127619077762,9.305344246095046,1,0.6931471824645996,0.0003123160859104246,0.0003123645146843046,0.00016479894528675015,0.00016479894528675015,0.00016479894528675015,0.570120335543578,0.49631723058247645,0.45323335530652603,0.3766429030137429,1,0.6931471824645996,0.00020036347268614918,0.00020041948300786316,0.0,0.0,0.0003295978905735003,0.8094471803223596,0.49780475262623447,0.48339485827290707,0.46157454744440407,1,0.6931471824645996,0.00035991493496112525,0.0003599626652430743,0.0,0.00016479894528675015,0.0006591957811470006,0.6393552806752233,0.49843852563921953,0.48143704680290045,0.4058277795633301
54,"no_changes,universal_edges,all_inverse_edges",162,162,3,0.6931471824645996,1,54,0.00023851263298032185,0.0008708127619077762,9.162634422071278,1,0.6931471824645996,0.00025127522530965507,0.00025130531867034733,0.0,0.00016479894528675015,0.00016479894528675015,0.8097121511755658,0.49818522230055473,0.48627554383651944,0.46221273292048637,1,0.6931471824645996,0.00019364258332643658,0.00019917066674679518,0.0,0.00016479894528675015,0.0004943968358602505,0.9643517261881681,0.5019415013414733,0.5016710613052077,0.5017419948939211,1,0.6931471824645996,0.0002649212838150561,0.000265061913523823,0.0,0.00016479894528675015,0.0004943968358602505,0.9420360101852211,0.49999008104067655,0.49998022412656556,0.4982009287120934
55,"no_changes,all_inverse_edges,universal_edges",165,165,3,0.6931471824645996,1,55,7.687898566170286e-05,0.0008708127619077762,9.145419903099537,1,0.6931471824645996,0.00016443825734313577,0.00016444888024125248,0.0,0.00016479894528675015,0.0004943968358602505,0.9737226466064343,0.5111475365820108,0.5041891891891892,0.5046392274988889,1,0.6931471824645996,3.411296711419709e-05,3.426838884479366e-05,0.0,0.0,0.0,0.9802047384543797,0.5063263781401741,0.5000659195781146,0.49532794506700467,1,0.6931471824645996,3.1911149562802166e-05,3.191968789906241e-05,0.0,0.0,0.0,0.9801336487132757,0.5021014107295233,0.5000296638101516,0.49530864801360563
56,"no_changes,all_inverse_edges,universal_edges",168,168,3,0.6931471824645996,1,56,2.4432762681196134e-05,0.0008708127619077762,9.182468273909763,1,0.6931471824645996,2.442427103233058e-05,2.4432811187580228e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
57,"no_changes,all_inverse_edges,universal_edges",171,171,3,0.6931471824645996,1,57,2.4432738428004086e-05,0.0008708127619077762,9.150887100026011,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
58,"universal_edges,all_inverse_edges,no_changes",174,174,3,0.6931471824645996,1,58,2.4432738428004086e-05,0.0008708127619077762,9.10681514791213,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
59,"all_inverse_edges,universal_edges,no_changes",177,177,3,0.6931471824645996,1,59,2.4432738428004086e-05,0.0008708127619077762,9.13377591012977,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
60,"universal_edges,all_inverse_edges,no_changes",180,180,3,0.6931471824645996,1,60,2.4432738428004086e-05,0.0008708127619077762,9.129904084838927,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
61,"all_inverse_edges,universal_edges,no_changes",183,183,3,0.6931471824645996,1,61,2.4432738428004086e-05,0.0008708127619077762,9.13116356707178,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
62,"universal_edges,no_changes,all_inverse_edges",186,186,3,0.6931471824645996,1,62,2.4432738428004086e-05,0.0008708127619077762,9.220841146074235,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
63,"all_inverse_edges,no_changes,universal_edges",189,189,3,0.6931471824645996,1,63,2.4432738428004086e-05,0.0008708127619077762,9.1664434929844,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
64,"universal_edges,all_inverse_edges,no_changes",192,192,3,0.6931471824645996,1,64,2.4432738428004086e-05,0.0008708127619077762,9.141638766042888,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
65,"all_inverse_edges,no_changes,universal_edges",195,195,3,0.6931471824645996,1,65,2.4432738428004086e-05,0.0008708127619077762,9.26929350499995,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
66,"no_changes,all_inverse_edges,universal_edges",198,198,3,0.6931471824645996,1,66,2.4432738428004086e-05,0.0008708127619077762,9.251031988998875,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
67,"all_inverse_edges,universal_edges,no_changes",201,201,3,0.6931471824645996,1,67,2.4432738428004086e-05,0.0008708127619077762,9.172319462057203,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
68,"no_changes,universal_edges,all_inverse_edges",204,204,3,0.6931471824645996,1,68,2.4432738428004086e-05,0.0008708127619077762,9.116215026006103,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
69,"universal_edges,no_changes,all_inverse_edges",207,207,3,0.6931471824645996,1,69,2.4432738428004086e-05,0.0008708127619077762,9.1338924781885,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
70,"no_changes,all_inverse_edges,universal_edges",210,210,3,0.6931471824645996,1,70,2.4432738428004086e-05,0.0008708127619077762,9.150653437944129,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
71,"no_changes,all_inverse_edges,universal_edges",213,213,3,0.6931471824645996,1,71,2.4432738428004086e-05,0.0008708127619077762,9.18431468703784,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
72,"all_inverse_edges,no_changes,universal_edges",216,216,3,0.6931471824645996,1,72,2.4432738428004086e-05,0.0008708127619077762,9.20044334908016,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
73,"universal_edges,no_changes,all_inverse_edges",219,219,3,0.6931471824645996,1,73,2.4432738428004086e-05,0.0008708127619077762,9.12270411895588,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
74,"universal_edges,no_changes,all_inverse_edges",222,222,3,0.6931471824645996,1,74,2.4432738428004086e-05,0.0008708127619077762,9.140804006019607,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
75,"universal_edges,all_inverse_edges,no_changes",225,225,3,0.6931471824645996,1,75,2.4432738428004086e-05,0.0008708127619077762,9.163236843189225,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
76,"no_changes,universal_edges,all_inverse_edges",228,228,3,0.6931471824645996,1,76,2.4432738428004086e-05,0.0008708127619077762,9.126803990919143,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
77,"universal_edges,all_inverse_edges,no_changes",231,231,3,0.6931471824645996,1,77,2.4432738428004086e-05,0.0008708127619077762,9.168560549849644,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
78,"all_inverse_edges,no_changes,universal_edges",234,234,3,0.6931471824645996,1,78,2.4432738428004086e-05,0.0008708127619077762,9.138706227997318,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
