super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,updates_per_super_epoch,mean_train_loss,validation_check,validation_checks_cumulative,mean_val_filtered_MRR,best_mean_val_filtered_MRR,cycle_seconds,batches_no_changes,train_loss_no_changes,batches_all_inverse_edges,train_loss_all_inverse_edges,batches_universal_edges,train_loss_universal_edges,val_raw_MRR_no_changes,val_filtered_MRR_no_changes,val_Hits@1_no_changes,val_Hits@3_no_changes,val_Hits@10_no_changes,val_accuracy_no_changes,val_precision_no_changes,val_recall_no_changes,val_macro_f1_no_changes,val_raw_MRR_all_inverse_edges,val_filtered_MRR_all_inverse_edges,val_Hits@1_all_inverse_edges,val_Hits@3_all_inverse_edges,val_Hits@10_all_inverse_edges,val_accuracy_all_inverse_edges,val_precision_all_inverse_edges,val_recall_all_inverse_edges,val_macro_f1_all_inverse_edges,val_raw_MRR_universal_edges,val_filtered_MRR_universal_edges,val_Hits@1_universal_edges,val_Hits@3_universal_edges,val_Hits@10_universal_edges,val_accuracy_universal_edges,val_precision_universal_edges,val_recall_universal_edges,val_macro_f1_universal_edges
286,"no_changes,universal_edges,all_inverse_edges",858,858,3,0.056451255455613136,0,28,,0.3223954737186432,4.68494025291875,1,0.01714833453297615,1,0.01104537583887577,1,0.1411600559949875,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"no_changes,universal_edges,all_inverse_edges",861,861,3,0.04998460443069538,0,28,,0.3223954737186432,4.6923535850364715,1,0.012736057862639427,1,0.012648153118789196,1,0.1245696023106575,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"universal_edges,no_changes,all_inverse_edges",864,864,3,0.043440875286857285,0,28,,0.3223954737186432,4.670738524058834,1,0.016098391264677048,1,0.016481036320328712,1,0.0977431982755661,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"all_inverse_edges,universal_edges,no_changes",867,867,3,0.14044451620429754,0,28,,0.3223954737186432,4.677620741073042,1,0.30370479822158813,1,0.015221898443996906,1,0.10240685194730759,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"all_inverse_edges,universal_edges,no_changes",870,870,3,0.037383200911184154,1,29,0.32764442761739093,0.32764442761739093,20.311237883986905,1,0.017004026100039482,1,0.011872814036905766,1,0.08327276259660721,0.22550068795681,0.31813862919807434,0.2628543177323665,0.3488793671720501,0.4134805537244562,0.9875851461217315,0.8638871865880176,0.7837145682267633,0.8186078428917323,0.24752600491046906,0.35449573397636414,0.3075148319050758,0.3813447593935399,0.4312788398154252,0.9885804024971887,0.888261704642335,0.7859986816084377,0.8290341336582705,0.2269814908504486,0.3102989196777344,0.2516479894528675,0.3412986156888596,0.41018457481872117,0.9867062184135355,0.8377283082385725,0.7971555702043507,0.8160806116648571
291,"no_changes,universal_edges,all_inverse_edges",873,873,3,0.17515977223714194,0,29,,0.32764442761739093,4.6844129238743335,1,0.3024764657020569,1,0.14277106523513794,1,0.08023178577423096,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"no_changes,universal_edges,all_inverse_edges",876,876,3,0.11574997908125322,0,29,,0.32764442761739093,4.708711565937847,1,0.012873013503849506,1,0.12092228978872299,1,0.21345463395118713,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"all_inverse_edges,universal_edges,no_changes",879,879,3,0.07177151925861835,0,29,,0.32764442761739093,4.718943935120478,1,0.014687677845358849,1,0.1220826730132103,1,0.07854420691728592,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"no_changes,universal_edges,all_inverse_edges",882,882,3,0.06841180628786485,0,29,,0.32764442761739093,4.671901914058253,1,0.013648251071572304,1,0.012045654468238354,1,0.17954151332378387,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"no_changes,all_inverse_edges,universal_edges",885,885,3,0.034346994323035084,0,29,,0.32764442761739093,4.674012823030353,1,0.014393015764653683,1,0.010643718764185905,1,0.07800424844026566,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"no_changes,all_inverse_edges,universal_edges",888,888,3,0.06348388517896335,0,29,,0.32764442761739093,4.679523661034182,1,0.012743707746267319,1,0.10665715485811234,1,0.07105079293251038,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"all_inverse_edges,universal_edges,no_changes",891,891,3,0.1256752908229828,0,29,,0.32764442761739093,4.680684866849333,1,0.2984914481639862,1,0.012997649610042572,1,0.06553677469491959,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"all_inverse_edges,universal_edges,no_changes",894,894,3,0.03288123042633136,0,29,,0.32764442761739093,4.6737016218248755,1,0.014856991358101368,1,0.01412234827876091,1,0.0696643516421318,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"no_changes,all_inverse_edges,universal_edges",897,897,3,0.03405650549878677,0,29,,0.32764442761739093,4.673850944964215,1,0.012758932076394558,1,0.01168103888630867,1,0.07772954553365707,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"universal_edges,no_changes,all_inverse_edges",900,900,3,0.1278515961021185,1,30,0.3190607229868571,0.32764442761739093,20.20418989402242,1,0.301954984664917,1,0.012053282931447029,1,0.06954652070999146,0.221912682056427,0.30842459201812744,0.2483520105471325,0.34014502307185235,0.4151285431773237,0.9877273256039396,0.8655692739894704,0.7866941331575478,0.8211416100291905,0.2452096790075302,0.3471444845199585,0.2943309162821358,0.3778839815425181,0.4352340145023072,0.9888001344242378,0.8867116759691105,0.7959624258404746,0.8350366984935047,0.22599001228809357,0.30161309242248535,0.23747528015820699,0.3335530652603823,0.4205669083717864,0.9882895808290356,0.8700745732972617,0.8016776532630191,0.8322322473644006
301,"universal_edges,all_inverse_edges,no_changes",903,903,3,0.06969053236146767,0,30,,0.32764442761739093,4.68213923717849,1,0.024500207975506783,1,0.01582646742463112,1,0.16874492168426514,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"universal_edges,no_changes,all_inverse_edges",906,906,3,0.03971384589870771,0,30,,0.32764442761739093,4.674168169032782,1,0.02128257416188717,1,0.014755187556147575,1,0.08310377597808838,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"universal_edges,no_changes,all_inverse_edges",909,909,3,0.037370651649932064,0,30,,0.32764442761739093,4.686182003933936,1,0.020889898762106895,1,0.011212320066988468,1,0.08000973612070084,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"no_changes,all_inverse_edges,universal_edges",912,912,3,0.04626757993052403,0,30,,0.32764442761739093,4.680402756901458,1,0.01451337244361639,1,0.012225400656461716,1,0.11206396669149399,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"no_changes,all_inverse_edges,universal_edges",915,915,3,0.07128261867910624,0,30,,0.32764442761739093,4.684496897971258,1,0.017387764528393745,1,0.011694558896124363,1,0.1847655326128006,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"universal_edges,no_changes,all_inverse_edges",918,918,3,0.04360212044169506,0,30,,0.32764442761739093,4.675575722940266,1,0.015853768214583397,1,0.010078645311295986,1,0.10487394779920578,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"no_changes,all_inverse_edges,universal_edges",921,921,3,0.04550391994416714,0,30,,0.32764442761739093,4.68454340309836,1,0.014142325147986412,1,0.010618340224027634,1,0.11175109446048737,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"no_changes,universal_edges,all_inverse_edges",924,924,3,0.033912734438975654,0,30,,0.32764442761739093,4.679107735166326,1,0.013591383583843708,1,0.009472600184381008,1,0.07867421954870224,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"no_changes,all_inverse_edges,universal_edges",927,927,3,0.04209457244724035,0,30,,0.32764442761739093,4.685043205041438,1,0.013439767993986607,1,0.009984884411096573,1,0.10285906493663788,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"all_inverse_edges,no_changes,universal_edges",930,930,3,0.0715873430793484,1,31,0.3166995644569397,0.32764442761739093,20.248671456007287,1,0.012914334423840046,1,0.009457491338253021,1,0.19239020347595215,0.22260522842407227,0.3113807737827301,0.25115359261700726,0.34937376400791037,0.41232696110744893,0.9880827743094601,0.8927412980911393,0.7629729729729731,0.8144692704545075,0.24560712277889252,0.3451365530490875,0.2903757415952538,0.3785431773236651,0.4322676334871457,0.9889487766101827,0.9148307224026682,0.769067237969677,0.8257805464591637,0.2202673852443695,0.29358136653900146,0.22116018457481873,0.3399802241265656,0.41430454845088993,0.9882378791991417,0.8779912629584299,0.7874390243902439,0.8262762298693356
311,"universal_edges,no_changes,all_inverse_edges",933,933,3,0.039976646502812706,0,31,,0.32764442761739093,4.679798495024443,1,0.012293407693505287,1,0.009763998910784721,1,0.0978725329041481,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"all_inverse_edges,universal_edges,no_changes",936,936,3,0.13725939486175776,0,31,,0.32764442761739093,4.687387368874624,1,0.3280288279056549,1,0.00952108483761549,1,0.07422827184200287,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"universal_edges,no_changes,all_inverse_edges",939,939,3,0.16353710864981016,0,31,,0.32764442761739093,4.676531885983422,1,0.30429312586784363,1,0.019581731408834457,1,0.16673646867275238,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"universal_edges,all_inverse_edges,no_changes",942,942,3,0.07102934209009011,0,31,,0.32764442761739093,4.670790574979037,1,0.027240943163633347,1,0.020320797339081764,1,0.16552628576755524,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"no_changes,all_inverse_edges,universal_edges",945,945,3,0.04557677482565244,0,31,,0.32764442761739093,4.674973865039647,1,0.01789158396422863,1,0.01889277808368206,1,0.09994596242904663,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"universal_edges,no_changes,all_inverse_edges",948,948,3,0.04294914690156778,0,31,,0.32764442761739093,4.676368450978771,1,0.03510114923119545,1,0.027183154597878456,1,0.06656313687562943,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"no_changes,universal_edges,all_inverse_edges",951,951,3,0.09988921632369359,0,31,,0.32764442761739093,4.672409281134605,1,0.03156695514917374,1,0.12764300405979156,1,0.14045768976211548,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"no_changes,universal_edges,all_inverse_edges",954,954,3,0.09373053163290024,0,31,,0.32764442761739093,4.672720283037052,1,0.04924570769071579,1,0.12177462875843048,1,0.11017125844955444,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"all_inverse_edges,no_changes,universal_edges",957,957,3,0.1660658090064923,0,31,,0.32764442761739093,4.675666863098741,1,0.30361077189445496,1,0.013025438413023949,1,0.18156121671199799,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"universal_edges,no_changes,all_inverse_edges",960,960,3,0.14959865684310594,1,32,0.29509448011716205,0.32764442761739093,20.25464625400491,1,0.3046391010284424,1,0.03829817846417427,1,0.1058586910367012,0.2034464329481125,0.27635708451271057,0.2099538562953197,0.31756756756756754,0.39238628872775216,0.9841275996225781,0.7969467574113185,0.7758141067897166,0.785969150544668,0.23595109581947327,0.3246089816093445,0.26071193144363874,0.36437046802900463,0.4297956493078444,0.9854330657773986,0.8155955177583518,0.7914996704021093,0.8030441488121445,0.2160903662443161,0.28431737422943115,0.21341463414634146,0.32481872116018456,0.4070533948582729,0.9821112360567167,0.7650524446265122,0.8080553724456163,0.7848403914745266
321,"no_changes,universal_edges,all_inverse_edges",963,963,3,0.18489785678684711,0,32,,0.32764442761739093,4.676001382991672,1,0.023929335176944733,1,0.01664079539477825,1,0.5141234397888184,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"no_changes,universal_edges,all_inverse_edges",966,966,3,0.1511399776985248,0,32,,0.32764442761739093,4.689339180011302,1,0.021708602085709572,1,0.14743028581142426,1,0.28428104519844055,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"all_inverse_edges,universal_edges,no_changes",969,969,3,0.058601400504509606,0,32,,0.32764442761739093,4.674987582955509,1,0.020587153732776642,1,0.014575999230146408,1,0.14064104855060577,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"all_inverse_edges,universal_edges,no_changes",972,972,3,0.11483662016689777,0,32,,0.32764442761739093,4.680274598998949,1,0.022226950153708458,1,0.1608927696943283,1,0.16139014065265656,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"universal_edges,no_changes,all_inverse_edges",975,975,3,0.05050289444625378,0,32,,0.32764442761739093,4.6823194939643145,1,0.01960439421236515,1,0.029041558504104614,1,0.10286273062229156,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"no_changes,universal_edges,all_inverse_edges",978,978,3,0.06124808049450318,0,32,,0.32764442761739093,4.683320018928498,1,0.016693616285920143,1,0.014921213500201702,1,0.1521294116973877,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"universal_edges,all_inverse_edges,no_changes",981,981,3,0.10357273990909259,0,32,,0.32764442761739093,4.6849417358171195,1,0.02118343859910965,1,0.015408162027597427,1,0.2741266191005707,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"no_changes,all_inverse_edges,universal_edges",984,984,3,0.05045107721040646,0,32,,0.32764442761739093,4.680997683899477,1,0.014559670351445675,1,0.013278849422931671,1,0.12351471185684204,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"no_changes,universal_edges,all_inverse_edges",987,987,3,0.21418322871128717,0,32,,0.32764442761739093,4.682332456111908,1,0.31320515275001526,1,0.117716945707798,1,0.21162758767604828,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"universal_edges,all_inverse_edges,no_changes",990,990,3,0.04466730604569117,1,33,0.29057808717091876,0.32764442761739093,20.265403733123094,1,0.024722613394260406,1,0.02071826159954071,1,0.0885610431432724,0.20982980728149414,0.28217142820358276,0.21555702043506922,0.3202043506921556,0.4037574159525379,0.985374901443768,0.8232452358391712,0.7646605141727093,0.7908862804007724,0.23816120624542236,0.323262095451355,0.261865524060646,0.36255767963085034,0.42649967040210945,0.9859823955950211,0.83336900125217,0.771430454845089,0.7990710114282185,0.2127790004014969,0.2663007378578186,0.19759393539881345,0.30009887936717206,0.3974950560316414,0.9862796799669109,0.8367714925166045,0.7783651944627554,0.8046585703669964
331,"all_inverse_edges,no_changes,universal_edges",993,993,3,0.0444113751873374,0,33,,0.32764442761739093,4.678490363061428,1,0.0152354771271348,1,0.012968715280294418,1,0.10502993315458298,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"all_inverse_edges,universal_edges,no_changes",996,996,3,0.03809302641699711,0,33,,0.32764442761739093,4.682449572021142,1,0.017903177067637444,1,0.011417930014431477,1,0.08495797216892242,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"all_inverse_edges,no_changes,universal_edges",999,999,3,0.04835619901617368,0,33,,0.32764442761739093,4.686826003948227,1,0.01327162142843008,1,0.010265720076858997,1,0.12153125554323196,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"universal_edges,no_changes,all_inverse_edges",1002,1002,3,0.04342319971571366,0,33,,0.32764442761739093,4.68194002402015,1,0.01491035521030426,1,0.011117232032120228,1,0.10424201190471649,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"universal_edges,all_inverse_edges,no_changes",1005,1005,3,0.07443805069973071,0,33,,0.32764442761739093,4.673977469094098,1,0.013926775194704533,1,0.12244122475385666,1,0.08694615215063095,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"no_changes,all_inverse_edges,universal_edges",1008,1008,3,0.055168358609080315,0,33,,0.32764442761739093,4.692289513070136,1,0.015303319320082664,1,0.019099701195955276,1,0.131102055311203,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"no_changes,all_inverse_edges,universal_edges",1011,1011,3,0.04127361377080282,0,33,,0.32764442761739093,4.686454121954739,1,0.016194812953472137,1,0.01849353313446045,1,0.08913249522447586,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"all_inverse_edges,universal_edges,no_changes",1014,1014,3,0.13695500791072845,0,33,,0.32764442761739093,4.683717374922708,1,0.3122682273387909,1,0.01261109858751297,1,0.0859856978058815,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"all_inverse_edges,universal_edges,no_changes",1017,1017,3,0.036746321246027946,0,33,,0.32764442761739093,4.688961092848331,1,0.015586099587380886,1,0.014442126266658306,1,0.08021073788404465,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"all_inverse_edges,universal_edges,no_changes",1020,1020,3,0.03398501997192701,1,34,0.319060077269872,0.32764442761739093,20.230015033856034,1,0.015545454807579517,1,0.01359559502452612,1,0.07281401008367538,0.22337883710861206,0.312588632106781,0.25379037574159524,0.34805537244561635,0.4169413315754779,0.9876626985665723,0.8717286236847782,0.7745484508899143,0.8155018724294902,0.24690495431423187,0.34487953782081604,0.29087013843111403,0.3765655899802241,0.43309162821357944,0.988793671720501,0.8926067983798117,0.7880454845088991,0.8319442960686345,0.22407780587673187,0.29971206188201904,0.23681608437705998,0.33618984838497035,0.4044166117336849,0.9880181472720928,0.8678499841074283,0.7945945945945946,0.8269838016188285
341,"all_inverse_edges,no_changes,universal_edges",1023,1023,3,0.07676861683527629,0,34,,0.32764442761739093,4.676084141014144,1,0.01461793202906847,1,0.013753685168921947,1,0.20193423330783844,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"all_inverse_edges,no_changes,universal_edges",1026,1026,3,0.03221310954540968,0,34,,0.32764442761739093,4.685895785922185,1,0.015403925441205502,1,0.010488929226994514,1,0.07074647396802902,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"universal_edges,all_inverse_edges,no_changes",1029,1029,3,0.0671874126419425,0,34,,0.32764442761739093,4.685632169013843,1,0.014203677885234356,1,0.01128503866493702,1,0.17607352137565613,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"no_changes,universal_edges,all_inverse_edges",1032,1032,3,0.060580115454892315,0,34,,0.32764442761739093,4.676560485037044,1,0.012503082863986492,1,0.10676451027393341,1,0.06247275322675705,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"universal_edges,all_inverse_edges,no_changes",1035,1035,3,0.027367322705686092,0,34,,0.32764442761739093,4.684443979989737,1,0.012992250733077526,1,0.010198472067713737,1,0.058911245316267014,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"all_inverse_edges,universal_edges,no_changes",1038,1038,3,0.060358913304905094,0,34,,0.32764442761739093,4.685563809005544,1,0.012460959143936634,1,0.1023225411772728,1,0.06629323959350586,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"no_changes,universal_edges,all_inverse_edges",1041,1041,3,0.030320043365160625,0,34,,0.32764442761739093,4.677858863025904,1,0.011493876576423645,1,0.009347386658191681,1,0.07011886686086655,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"universal_edges,all_inverse_edges,no_changes",1044,1044,3,0.06113380131622156,0,34,,0.32764442761739093,4.682885681046173,1,0.011499162763357162,1,0.009497718885540962,1,0.16240452229976654,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"universal_edges,all_inverse_edges,no_changes",1047,1047,3,0.05824526399374008,0,34,,0.32764442761739093,4.681165589950979,1,0.012539491057395935,1,0.10198204219341278,1,0.06021425873041153,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"all_inverse_edges,universal_edges,no_changes",1050,1050,3,0.08876449366410573,1,35,0.3298466205596924,0.3298466205596924,20.28269121516496,1,0.012354381382465363,1,0.09498856216669083,1,0.158950537443161,0.2301318347454071,0.32436418533325195,0.26862228081740275,0.3572841133816744,0.42023731048121293,0.9884123722000336,0.8987709744924353,0.7676631509558338,0.8197759492659309,0.2545842230319977,0.3543672561645508,0.3033948582729071,0.38167435728411336,0.4368820039551747,0.9890974187961276,0.9090358429954342,0.7796407382992749,0.8316742640617594,0.23345839977264404,0.3108084201812744,0.24620962425840476,0.3439353988134476,0.4258404746209624,0.9888518360541316,0.8930538989639127,0.7895286750164798,0.8330978384609602
351,"all_inverse_edges,no_changes,universal_edges",1053,1053,3,0.08677035756409168,0,35,,0.3298466205596924,4.682848241878673,1,0.011428339406847954,1,0.09742509573698044,1,0.15145763754844666,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"all_inverse_edges,no_changes,universal_edges",1056,1056,3,0.05529221395651499,0,35,,0.3298466205596924,4.673180765938014,1,0.011124808341264725,1,0.09473773092031479,1,0.06001410260796547,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"universal_edges,no_changes,all_inverse_edges",1059,1059,3,0.025429851996401947,0,35,,0.3298466205596924,4.682009482057765,1,0.011897919699549675,1,0.010064356960356236,1,0.05432727932929993,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"universal_edges,all_inverse_edges,no_changes",1062,1062,3,0.026033884845674038,0,35,,0.3298466205596924,4.678241071058437,1,0.010599736124277115,1,0.009083275683224201,1,0.0584186427295208,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"no_changes,all_inverse_edges,universal_edges",1065,1065,3,0.06135332863777876,0,35,,0.3298466205596924,4.669912538956851,1,0.01050620898604393,1,0.010025140829384327,1,0.16352863609790802,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"no_changes,all_inverse_edges,universal_edges",1068,1068,3,0.0332607040181756,0,35,,0.3298466205596924,4.67656432883814,1,0.01176824327558279,1,0.00865739956498146,1,0.07935646921396255,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"universal_edges,no_changes,all_inverse_edges",1071,1071,3,0.0288363058740894,0,35,,0.3298466205596924,4.6749021739233285,1,0.012947582639753819,1,0.010641591623425484,1,0.0629197433590889,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"universal_edges,no_changes,all_inverse_edges",1074,1074,3,0.04670500196516514,0,35,,0.3298466205596924,4.669421768048778,1,0.011909701861441135,1,0.01122902799397707,1,0.11697627604007721,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"universal_edges,no_changes,all_inverse_edges",1077,1077,3,0.06275587466855843,0,35,,0.3298466205596924,4.67476787394844,1,0.013251114636659622,1,0.010965170338749886,1,0.1640513390302658,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"all_inverse_edges,universal_edges,no_changes",1080,1080,3,0.09010233264416456,1,36,0.31989574432373047,0.3298466205596924,20.267510792938992,1,0.014202193357050419,1,0.10404851287603378,1,0.15205629169940948,0.2288607805967331,0.3231957256793976,0.2663150955833883,0.35596572181938035,0.42073170731707316,0.9881280132356173,0.886974851713201,0.7713941990771259,0.8185976332979714,0.2523372769355774,0.3519500494003296,0.2976268951878708,0.3798615688859591,0.44100197758734344,0.9888324479429214,0.8952714926829971,0.7861272247857614,0.8315795478202153,0.21755671501159668,0.28454145789146423,0.20715227422544497,0.33025708635464734,0.41825972313777193,0.987475280158207,0.8507146307605575,0.8036849044166117,0.8254274569427613
361,"universal_edges,no_changes,all_inverse_edges",1083,1083,3,0.07758713327348232,0,36,,0.3298466205596924,4.676206771051511,1,0.012797856703400612,1,0.10993071645498276,1,0.1100328266620636,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"no_changes,all_inverse_edges,universal_edges",1086,1086,3,0.07929383187244336,0,36,,0.3298466205596924,4.684480025898665,1,0.011418337002396584,1,0.014137943275272846,1,0.21232521533966064,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"no_changes,all_inverse_edges,universal_edges",1089,1089,3,0.08194460750867923,0,36,,0.3298466205596924,4.67780572315678,1,0.01542746927589178,1,0.02168683148920536,1,0.20871952176094055,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"all_inverse_edges,universal_edges,no_changes",1092,1092,3,0.1968786927560965,0,36,,0.3298466205596924,4.679094491060823,1,0.30396148562431335,1,0.023653123527765274,1,0.26302146911621094,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"all_inverse_edges,universal_edges,no_changes",1095,1095,3,0.09373529441654682,0,36,,0.3298466205596924,4.679640656104311,1,0.020370669662952423,1,0.023329926654696465,1,0.23750528693199158,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"no_changes,all_inverse_edges,universal_edges",1098,1098,3,0.0882704673955838,0,36,,0.3298466205596924,4.668011828092858,1,0.01773115061223507,1,0.029311925172805786,1,0.2177683264017105,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"no_changes,all_inverse_edges,universal_edges",1101,1101,3,0.09899567750593026,0,36,,0.3298466205596924,4.6740175960585475,1,0.021540457382798195,1,0.02395237609744072,1,0.2514941990375519,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"all_inverse_edges,universal_edges,no_changes",1104,1104,3,0.07069841275612514,0,36,,0.3298466205596924,4.682629437884316,1,0.05203669145703316,1,0.0334232933819294,1,0.12663525342941284,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"no_changes,all_inverse_edges,universal_edges",1107,1107,3,0.1584447299440702,0,36,,0.3298466205596924,4.679865350946784,1,0.3082346022129059,1,0.06925845891237259,1,0.09784112870693207,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"universal_edges,no_changes,all_inverse_edges",1110,1110,3,0.14209619288643202,1,37,0.3241601188977559,0.3298466205596924,20.266466072993353,1,0.025341328233480453,1,0.301622211933136,1,0.0993250384926796,0.22169171273708344,0.31279781460762024,0.25774555042847724,0.3419578114700066,0.4106789716545814,0.9874300412320498,0.8674195724405005,0.7718457481872116,0.8121628879367541,0.24402734637260437,0.3467082679271698,0.2976268951878708,0.3731048121292024,0.4293012524719842,0.9880633861982498,0.8816367479600817,0.775883322346737,0.8198793663668897,0.23095759749412537,0.3129742741584778,0.2556031641397495,0.34640738299274887,0.41117336849044167,0.9876109969366784,0.8737270106673292,0.769676994067238,0.8129118788842287
371,"no_changes,all_inverse_edges,universal_edges",1113,1113,3,0.13129980427523455,0,37,,0.3298466205596924,4.67463912605308,1,0.017986314371228218,1,0.1356518715620041,1,0.2402612268924713,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"no_changes,universal_edges,all_inverse_edges",1116,1116,3,0.07903944452603658,0,37,,0.3298466205596924,4.681680772919208,1,0.08681964874267578,1,0.06061211973428726,1,0.0896865651011467,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"universal_edges,all_inverse_edges,no_changes",1119,1119,3,0.1986369863152504,0,37,,0.3298466205596924,4.677280072821304,1,0.27659663558006287,1,0.21618595719337463,1,0.10312836617231369,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"all_inverse_edges,universal_edges,no_changes",1122,1122,3,0.1105514441927274,0,37,,0.3298466205596924,4.679598830873147,1,0.06677647680044174,1,0.06303846836090088,1,0.2018393874168396,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"all_inverse_edges,no_changes,universal_edges",1125,1125,3,0.12016782661279042,0,37,,0.3298466205596924,4.674965295009315,1,0.0396050289273262,1,0.21284209191799164,1,0.10805635899305344,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"no_changes,all_inverse_edges,universal_edges",1128,1128,3,0.09699169546365738,0,37,,0.3298466205596924,4.675208118977025,1,0.0817180797457695,1,0.10420352965593338,1,0.10505347698926926,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,"all_inverse_edges,no_changes,universal_edges",1131,1131,3,0.2055539513627688,0,37,,0.3298466205596924,4.688415627926588,1,0.3424241542816162,1,0.17538978159427643,1,0.09884791821241379,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"all_inverse_edges,no_changes,universal_edges",1134,1134,3,0.15579490487774214,0,37,,0.3298466205596924,4.6741889209952205,1,0.034318793565034866,1,0.1685284972190857,1,0.26453742384910583,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"all_inverse_edges,no_changes,universal_edges",1137,1137,3,0.19090544184048971,0,37,,0.3298466205596924,4.672599841840565,1,0.10939005017280579,1,0.34063372015953064,1,0.12269255518913269,,,,,,,,,,,,,,,,,,,,,,,,,,,
